6.447,-0.031,5.609
6.373,-0.069,5.537
6.306,-0.09,5.514
6.244,-0.119,5.439
6.184,-0.153,5.37
6.15,-0.165,5.351
6.1,-0.174,5.298
6.083,-0.179,5.253
6.071,-0.179,5.248
6.019,-0.184,5.207
5.978,-0.186,5.212
5.959,-0.208,5.181
5.899,-0.201,5.162
5.899,-0.201,5.162
5.825,-0.21,5.123
5.798,-0.205,5.102
5.724,-0.191,5.068
5.672,-0.16,4.992
5.64,-0.15,4.982
5.593,-0.126,4.905
5.528,-0.119,4.836
5.511,-0.112,4.793
5.442,-0.088,4.723
5.403,-0.083,4.654
5.377,-0.071,4.623
5.322,-0.1,4.568
5.274,-0.146,4.501
5.274,-0.158,4.472
5.255,-0.208,4.405
5.226,-0.294,4.348
5.221,-0.313,4.312
5.209,-0.402,4.29
5.209,-0.502,4.254
5.183,-0.577,4.223
5.157,-0.627,4.197
5.145,-0.723,4.206
5.106,-0.84,4.173
5.085,-0.857,4.163
5.059,-0.938,4.178
5.047,-0.988,4.204
5.049,-1.019,4.216
5.047,-1.058,4.259
5.08,-1.13,4.371
5.14,-1.134,4.417
5.176,-1.134,4.474
5.317,-1.161,4.587
5.423,-1.17,4.654
5.669,-1.161,4.822
5.923,-1.182,4.984
23.36,-2.806,16.724
41.923,-5.827,33.699
18.625,-2.592,18.957
11.734,-1.747,13.522
5.025,-0.421,7.075
13.082,-0.332,17.937
12.201,-0.172,17.49
7.321,1,13.381
7.91,1.139,12.103
7.046,1.587,10.541
7.898,1.381,10.846
7.829,1.295,9.859
6.919,1.35,9.124
6.543,1.352,8.164
6.902,1.158,8.097
6.905,0.881,7.099
6.933,0.691,6.689
7.3,0.296,6.462
7.958,-0.222,5.796
8.14,-0.426,5.949
8.413,-0.881,5.217
9.138,-1.283,5.157
9.416,-1.505,5.025
8.858,-1.675,4.62
8.858,-1.675,4.62
8.542,-1.687,4.271
8.432,-1.721,4.501
8.15,-1.695,4.161
8.128,-1.673,4.194
7.769,-1.611,4.022
7.762,-1.503,3.818
7.841,-1.307,4.158
7.575,-1.237,3.988
7.46,-1.017,4.197
7.343,-0.849,4.259
7.302,-0.739,4.156
7.51,-0.593,4.699
7.434,-0.43,4.726
7.431,-0.371,4.934
7.498,-0.28,5.063
7.632,-0.222,5.468
7.649,-0.205,5.648
7.786,-0.205,5.909
7.853,-0.205,6.335
7.879,-0.227,6.445
7.927,-0.265,6.838
7.977,-0.306,7.077
7.958,-0.325,7.245
7.972,-0.387,7.589
7.937,-0.435,7.757
7.953,-0.44,7.915
7.917,-0.483,8.059
7.877,-0.524,8.293
7.747,-0.581,8.466
7.747,-0.581,8.466
7.649,-0.608,8.626
7.611,-0.629,8.66
7.527,-0.622,8.791
7.446,-0.612,8.834
7.381,-0.627,8.956
7.352,-0.632,8.992
7.316,-0.62,9.047
7.278,-0.617,9.131
7.264,-0.598,9.134
7.259,-0.593,9.215
7.242,-0.596,9.222
7.233,-0.605,9.229
7.237,-0.61,9.232
7.223,-0.636,9.172
7.211,-0.624,9.167
7.223,-0.636,9.074
7.199,-0.639,8.99
7.194,-0.651,8.906
7.151,-0.653,8.705
7.072,-0.644,8.597
7.046,-0.66,8.511
6.981,-0.66,8.348
6.895,-0.639,8.114
6.806,-0.629,8.004
6.773,-0.61,7.812
6.718,-0.588,7.594
6.663,-0.586,7.465
6.653,-0.586,7.242
6.648,-0.591,6.797
6.648,-0.591,6.797
6.641,-0.596,6.677
6.658,-0.598,6.464
6.696,-0.593,6.244
6.706,-0.579,6.136
6.747,-0.56,5.94
6.763,-0.545,5.753
6.773,-0.536,5.643
6.804,-0.514,5.468
6.806,-0.502,5.344
6.816,-0.476,5.276
6.838,-0.438,5.159
6.845,-0.383,5.03
6.845,-0.356,4.989
6.84,-0.311,4.905
6.842,-0.272,4.812
6.85,-0.251,4.79
6.83,-0.22,4.726
6.816,-0.193,4.687
6.806,-0.179,4.661
6.811,-0.172,4.656
6.826,-0.148,4.652
6.811,-0.15,4.668
6.818,-0.15,4.678
6.809,-0.141,4.697
6.823,-0.117,4.726
6.818,-0.126,4.752
6.792,-0.148,4.783
6.78,-0.155,4.807
6.735,-0.179,4.934
6.735,-0.179,4.934
6.72,-0.191,4.996
6.72,-0.21,5.027
6.725,-0.222,5.099
6.737,-0.225,5.195
6.727,-0.227,5.262
6.751,-0.222,5.363
6.761,-0.22,5.473
6.775,-0.198,5.521
6.828,-0.213,5.648
6.871,-0.203,5.746
6.897,-0.208,5.81
6.943,-0.213,5.913
6.984,-0.217,6.033
7.043,-0.222,6.074
7.063,-0.22,6.172
7.118,-0.222,6.227
7.156,-0.222,6.316
7.178,-0.217,6.325
7.201,-0.232,6.407
7.252,-0.253,6.476
7.261,-0.241,6.507
7.3,-0.234,6.589
7.338,-0.251,6.668
7.369,-0.244,6.706
7.41,-0.225,6.804
7.458,-0.222,6.895
7.494,-0.198,6.941
7.537,-0.201,7.039
7.563,-0.193,7.156
7.585,-0.184,7.178
7.587,-0.184,7.209
7.611,-0.165,7.278
7.601,-0.146,7.297
7.616,-0.136,7.319
7.599,-0.124,7.364
7.589,-0.107,7.36
7.556,-0.107,7.355
7.527,-0.114,7.343
7.527,-0.158,7.336
7.527,-0.158,7.319
7.491,-0.189,7.295
7.491,-0.237,7.247
7.479,-0.241,7.23
7.446,-0.284,7.18
7.434,-0.289,7.144
7.417,-0.292,7.122
7.422,-0.308,7.065
7.393,-0.294,6.996
7.364,-0.292,6.96
7.352,-0.301,6.933
7.328,-0.301,6.866
7.304,-0.272,6.847
7.288,-0.28,6.804
7.269,-0.253,6.771
7.259,-0.256,6.735
7.261,-0.249,6.699
7.266,-0.232,6.663
7.276,-0.227,6.627
7.333,-0.227,6.541
7.333,-0.227,6.541
7.355,-0.234,6.495
7.36,-0.244,6.471
7.383,-0.215,6.464
7.419,-0.232,6.428
7.424,-0.237,6.402
7.443,-0.215,6.392
7.472,-0.21,6.371
7.479,-0.215,6.356
7.484,-0.229,6.332
7.496,-0.203,6.325
7.496,-0.191,6.33
7.474,-0.191,6.323
7.453,-0.177,6.335
7.467,-0.184,6.342
7.448,-0.174,6.363
7.45,-0.153,6.385
7.46,-0.134,6.385
7.465,-0.148,6.404
7.441,-0.15,6.421
7.431,-0.16,6.435
7.417,-0.174,6.447
7.4,-0.184,6.452
7.386,-0.179,6.471
7.386,-0.165,6.457
7.364,-0.153,6.49
7.333,-0.153,6.49
